strategy,budget,run_id,total_infected,peak_infected,duration
betweenness,0.1,47,1777,1400,200
betweenness,0.1,48,2293,1708,200
betweenness,0.1,49,1770,1317,200
betweenness,0.1,50,1699,1242,200
betweenness,0.1,51,2231,1670,200
betweenness,0.1,52,2310,1681,200
betweenness,0.1,53,2288,1597,200
betweenness,0.1,54,1702,997,200
betweenness,0.1,55,1184,897,200
betweenness,0.1,56,1790,1371,200
betweenness,0.1,57,2447,1825,200
betweenness,0.1,58,927,695,200
betweenness,0.1,59,2721,1962,200
betweenness,0.1,60,2237,1857,200
betweenness,0.1,61,1742,1322,200
betweenness,0.1,62,1798,1331,200
betweenness,0.1,63,2378,1600,200
betweenness,0.1,64,2036,1625,200
betweenness,0.1,65,2097,1516,200
betweenness,0.1,66,2711,2125,200
betweenness,0.1,67,2159,1531,200
betweenness,0.1,68,2116,1415,200
betweenness,0.1,69,899,609,200
betweenness,0.1,70,2566,2019,200
betweenness,0.1,71,1638,1266,200
betweenness,0.1,72,2511,1779,200
betweenness,0.1,73,2259,1621,200
betweenness,0.1,74,2891,2151,200
betweenness,0.1,75,2296,1769,200
betweenness,0.1,76,2436,1763,200
betweenness,0.1,77,2157,1602,200
betweenness,0.1,78,2896,2160,200
betweenness,0.1,79,2722,1975,200
betweenness,0.1,80,2438,1861,200
betweenness,0.1,81,1329,858,200
betweenness,0.1,82,1490,919,200
betweenness,0.1,83,2700,1897,200
betweenness,0.1,84,1795,1283,200
betweenness,0.1,85,2520,1717,200
betweenness,0.1,86,2889,2104,200
betweenness,0.1,87,2429,1826,200
betweenness,0.1,88,2256,1576,200
betweenness,0.1,89,1379,1127,200
betweenness,0.1,90,2098,1534,200
betweenness,0.1,91,1970,1401,200
betweenness,0.1,92,2417,1749,200
betweenness,0.1,93,1829,1295,200
betweenness,0.1,94,2880,2147,200
betweenness,0.1,95,1439,1068,200
betweenness,0.1,96,1529,1113,200
betweenness,0.1,97,2430,1791,200
betweenness,0.1,98,2440,1792,200
betweenness,0.1,99,2060,1555,200
betweenness,0.1,100,1790,1328,200
betweenness,0.1,101,757,626,200
betweenness,0.1,102,2163,1651,200
betweenness,0.1,103,2429,1742,200
betweenness,0.1,104,2897,2186,200
betweenness,0.1,105,2293,1759,200
betweenness,0.1,106,3013,2281,200
betweenness,0.1,107,1000,688,200
betweenness,0.1,108,2076,1389,200
betweenness,0.1,109,2158,1547,200
betweenness,0.1,110,1932,1440,200
betweenness,0.1,111,2480,1865,200
betweenness,0.1,112,1520,871,200
betweenness,0.1,113,2416,1950,200
betweenness,0.1,114,1919,1398,200
betweenness,0.1,115,1185,945,200
betweenness,0.1,116,2289,1847,200
betweenness,0.1,117,1529,1200,200
betweenness,0.1,118,1363,949,200
betweenness,0.1,119,2252,1617,200
betweenness,0.1,120,1604,1316,200
betweenness,0.1,121,1836,1477,200
betweenness,0.1,122,1631,1246,200
betweenness,0.1,123,2712,2115,200
betweenness,0.1,124,2097,1571,200
betweenness,0.1,125,2702,1641,200
betweenness,0.1,126,1380,1077,200
betweenness,0.1,127,1784,1298,200
betweenness,0.1,128,1899,1387,200
betweenness,0.1,129,2486,1395,200
betweenness,0.1,130,1769,1195,200
betweenness,0.1,131,1924,1433,200
betweenness,0.1,132,1823,1356,200
betweenness,0.1,133,1040,830,200
betweenness,0.1,134,1801,1369,200
betweenness,0.1,135,1836,1407,200
betweenness,0.1,136,2263,1764,200
betweenness,0.1,137,1640,1060,200
betweenness,0.1,138,1535,1110,200
betweenness,0.1,139,2241,1580,200
betweenness,0.1,140,2895,2011,200
betweenness,0.1,141,1875,1323,200
betweenness,0.1,142,2176,1598,200
betweenness,0.1,143,1525,1073,200
betweenness,0.1,144,2106,1425,200
betweenness,0.1,145,1384,1157,200
betweenness,0.1,146,1650,1146,200
betweenness,0.1,147,2514,1787,200
betweenness,0.1,148,2679,2041,200
betweenness,0.1,149,1969,1327,200
betweenness,0.1,150,1205,804,200
betweenness,0.1,151,2888,2079,200
betweenness,0.1,152,1908,1336,200
betweenness,0.1,153,1595,1258,200
betweenness,0.1,154,2166,1530,200
betweenness,0.1,155,2454,1878,200
betweenness,0.1,156,1221,874,200
betweenness,0.1,157,1834,1419,200
betweenness,0.1,158,2495,1794,200
betweenness,0.1,159,2099,1630,200
betweenness,0.1,160,1589,1144,200
betweenness,0.1,161,1357,931,200
betweenness,0.1,162,3031,2191,200
betweenness,0.1,163,2526,1963,200
betweenness,0.1,164,1923,1434,200
betweenness,0.1,165,1983,1486,200
betweenness,0.1,166,2236,1820,200
betweenness,0.1,167,2713,1958,200
betweenness,0.1,168,1966,1363,200
betweenness,0.1,169,2161,1509,200
betweenness,0.1,170,1801,1341,200
betweenness,0.1,171,1960,1511,200
betweenness,0.1,172,2050,1423,200
betweenness,0.1,173,1417,1154,200
betweenness,0.1,174,1647,1098,200
betweenness,0.1,175,2237,1706,200
betweenness,0.1,176,2870,2068,200
betweenness,0.1,177,2153,1693,200
betweenness,0.1,178,2379,1770,200
betweenness,0.1,179,2241,1545,200
betweenness,0.1,180,2878,2095,200
betweenness,0.1,181,1627,1252,200
betweenness,0.1,182,1450,1099,200
betweenness,0.1,183,1829,1443,200
betweenness,0.1,184,2000,1425,200
betweenness,0.1,185,1383,1026,200
betweenness,0.1,186,2250,1159,200
betweenness,0.1,187,2454,1803,200
betweenness,0.1,188,1791,1093,200
betweenness,0.1,189,2256,1700,200
betweenness,0.1,190,1832,1458,200
betweenness,0.1,191,1189,935,200
betweenness,0.1,192,2061,1174,200
betweenness,0.1,193,2019,1453,200
betweenness,0.1,194,1504,1233,200
betweenness,0.1,195,1959,1510,200
betweenness,0.1,196,1654,1319,200
betweenness,0.1,197,2057,1459,200
betweenness,0.1,198,1801,1342,200
betweenness,0.1,199,1100,797,200
betweenness,0.1,200,1352,1047,200
betweenness,0.1,201,2111,1314,200
betweenness,0.1,202,2202,1496,200
betweenness,0.1,203,2294,1837,200
betweenness,0.1,204,1820,1190,200
betweenness,0.1,205,2438,1829,200
betweenness,0.1,206,2157,1631,200
betweenness,0.1,207,2702,2115,200
betweenness,0.1,208,1645,1270,200
betweenness,0.1,209,1513,1184,200
betweenness,0.1,210,2438,1817,200
betweenness,0.1,211,1900,1462,200
betweenness,0.1,212,2700,1976,200
betweenness,0.1,213,1227,965,200
betweenness,0.1,214,2438,1839,200
betweenness,0.1,215,1492,1042,200
betweenness,0.1,216,2167,1656,200
betweenness,0.1,217,846,703,200
betweenness,0.1,218,1219,965,200
betweenness,0.1,219,2437,1789,200
betweenness,0.1,220,1785,1293,200
betweenness,0.1,221,2158,1590,200
betweenness,0.1,222,1978,1522,200
betweenness,0.1,223,2420,1717,200
betweenness,0.1,224,1831,1482,200
betweenness,0.1,225,2105,1378,200
betweenness,0.1,226,1593,1039,200
betweenness,0.1,227,1972,1485,200
betweenness,0.1,228,2893,2150,200
betweenness,0.1,229,2428,1781,200
betweenness,0.1,230,2162,1511,200
betweenness,0.1,231,1802,1356,200
betweenness,0.1,232,1934,1519,200
betweenness,0.1,233,1610,1287,200
betweenness,0.1,234,2236,1702,200
betweenness,0.1,235,2151,1548,200
betweenness,0.1,236,1459,1091,200
betweenness,0.1,237,1502,1185,200
betweenness,0.1,238,2066,1585,200
betweenness,0.1,239,2705,1988,200
betweenness,0.1,240,2152,1574,200
betweenness,0.1,241,1327,1000,200
betweenness,0.1,242,1645,1156,200
betweenness,0.1,243,1788,1259,200
betweenness,0.1,244,2045,1387,200
betweenness,0.1,245,2891,2032,200
betweenness,0.1,246,1971,1350,200
betweenness,0.1,247,1512,1047,200
betweenness,0.1,248,2891,2172,200
betweenness,0.1,249,1792,1302,200
betweenness,0.1,250,1332,871,200
betweenness,0.1,251,2251,1698,200
betweenness,0.1,252,1806,1305,200
betweenness,0.1,253,736,603,200
betweenness,0.1,254,1835,1386,200
betweenness,0.1,255,2287,1670,200
betweenness,0.1,256,1830,1423,200
betweenness,0.1,257,773,628,200
betweenness,0.1,258,2829,1734,200
betweenness,0.1,259,2445,1786,200
betweenness,0.1,260,2082,1617,200
betweenness,0.1,261,2732,2115,200
betweenness,0.1,262,2564,1916,200
betweenness,0.1,263,1388,1060,200
betweenness,0.1,264,2383,1904,200
betweenness,0.1,265,1927,1477,200
betweenness,0.1,266,2892,2136,200
betweenness,0.1,267,2413,1265,200
betweenness,0.1,268,2280,1718,200
betweenness,0.1,269,1524,1111,200
betweenness,0.1,270,1700,1206,200
betweenness,0.1,271,2294,1629,200
betweenness,0.1,272,1556,1253,200
betweenness,0.1,273,1850,1394,200
betweenness,0.1,274,1814,1413,200
betweenness,0.1,275,1316,972,200
betweenness,0.1,276,1341,1024,200
betweenness,0.1,277,1962,1279,200
betweenness,0.1,278,1379,1112,200
betweenness,0.1,279,1374,968,200
betweenness,0.1,280,2239,1577,200
betweenness,0.1,281,1643,1226,200
betweenness,0.1,282,2422,1784,200
betweenness,0.1,283,1354,968,200
betweenness,0.1,284,1774,1400,200
betweenness,0.1,285,1555,1204,200
betweenness,0.1,286,2556,1747,200
betweenness,0.1,287,1563,1219,200
betweenness,0.1,288,2190,1417,200
betweenness,0.1,289,2440,1893,200
betweenness,0.1,290,1871,1476,200
betweenness,0.1,291,1639,1277,200
betweenness,0.1,292,2893,2126,200
betweenness,0.1,293,2522,1630,200
betweenness,0.1,294,1569,1000,200
betweenness,0.1,295,2107,1354,200
betweenness,0.1,296,1967,1406,200
betweenness,0.1,297,1233,926,200
betweenness,0.1,298,3173,2313,200
betweenness,0.1,299,1353,1074,200
betweenness,0.1,300,2892,2124,200
betweenness,0.1,301,2192,1753,200
betweenness,0.1,302,2708,2002,200
betweenness,0.1,303,1774,1221,200
betweenness,0.1,304,2950,2056,200
betweenness,0.1,305,2099,1510,200
betweenness,0.1,306,2742,2012,200
betweenness,0.1,307,1385,1136,200
betweenness,0.1,308,2160,1615,200
betweenness,0.1,309,1450,1073,200
betweenness,0.1,310,1642,1238,200
betweenness,0.1,311,1059,713,200
betweenness,0.1,312,2431,1864,200
betweenness,0.1,313,1677,1326,200
betweenness,0.1,314,1646,1143,200
betweenness,0.1,315,2677,1973,200
betweenness,0.1,316,2510,1974,200
betweenness,0.1,317,1738,1215,200
betweenness,0.1,318,2836,2095,200
betweenness,0.1,319,1757,1402,200
betweenness,0.1,320,1786,1231,200
betweenness,0.1,321,2007,1549,200
betweenness,0.1,322,2040,1615,200
betweenness,0.1,323,1542,1070,200
betweenness,0.1,324,1935,1509,200
betweenness,0.1,325,2455,1818,200
betweenness,0.1,326,1785,1422,200
betweenness,0.1,327,1841,1435,200
betweenness,0.1,328,1918,1433,200
betweenness,0.1,329,1378,1133,200
betweenness,0.1,330,1797,1330,200
betweenness,0.1,331,1703,1241,200
betweenness,0.1,332,1829,1297,200
betweenness,0.1,333,1838,1142,200
betweenness,0.1,334,1701,1247,200
betweenness,0.1,335,2515,1946,200
betweenness,0.1,336,2067,1510,200
betweenness,0.1,337,2249,1600,200
betweenness,0.1,338,2064,1640,200
betweenness,0.1,339,2172,1649,200
betweenness,0.1,340,2151,1625,200
betweenness,0.1,341,1188,901,200
betweenness,0.1,342,2695,2117,200
betweenness,0.1,343,1777,1156,200
betweenness,0.1,344,2054,1473,200
betweenness,0.1,345,1330,916,200
betweenness,0.1,346,1319,1034,200
betweenness,0.1,347,2071,1449,200
betweenness,0.1,348,2516,1755,200
betweenness,0.1,349,901,738,200
betweenness,0.1,350,2700,1715,200
betweenness,0.1,351,2239,1682,200
betweenness,0.1,352,1363,1005,200
betweenness,0.1,353,2283,1869,200
betweenness,0.1,354,2039,1671,200
betweenness,0.1,355,2387,1900,200
betweenness,0.1,356,2481,1770,200
betweenness,0.1,357,2447,1787,200
betweenness,0.1,358,2174,1549,200
betweenness,0.1,359,1774,1293,200
betweenness,0.1,360,2881,2138,200
betweenness,0.1,361,1102,818,200
betweenness,0.1,362,1517,1063,200
betweenness,0.1,363,2106,1542,200
betweenness,0.1,364,1379,1137,200
betweenness,0.1,365,1793,1351,200
betweenness,0.1,366,1820,1441,200
betweenness,0.1,367,2429,1874,200
betweenness,0.1,368,2880,2110,200
betweenness,0.1,369,2250,1763,200
betweenness,0.1,370,2099,1537,200
betweenness,0.1,371,1930,1458,200
betweenness,0.1,372,1515,1013,200
betweenness,0.1,373,1071,721,200
betweenness,0.1,374,1701,1326,200
betweenness,0.1,375,1827,1329,200
betweenness,0.1,376,2248,1565,200
betweenness,0.1,377,1833,1345,200
betweenness,0.1,378,1727,1422,200
betweenness,0.1,379,2686,2058,200
betweenness,0.1,380,2890,2154,200
betweenness,0.1,381,1199,851,200
betweenness,0.1,382,1650,1135,200
betweenness,0.1,383,2247,1627,200
betweenness,0.1,384,2881,2139,200
betweenness,0.1,385,905,705,200
betweenness,0.1,386,2704,1980,200
betweenness,0.1,387,2069,1425,200
betweenness,0.1,388,1704,1291,200
betweenness,0.1,389,2293,1717,200
betweenness,0.1,390,1771,1057,200
betweenness,0.1,391,1971,1355,200
betweenness,0.1,392,2295,1903,200
betweenness,0.1,393,1826,1486,200
betweenness,0.1,394,2150,1397,200
betweenness,0.1,395,2093,1624,200
betweenness,0.1,396,1100,816,200
betweenness,0.1,397,1698,1233,200
betweenness,0.1,398,2156,1432,200
betweenness,0.1,399,2423,1672,200
betweenness,0.1,400,1919,1430,200
betweenness,0.1,401,2705,2083,200
betweenness,0.1,402,2618,1949,200
betweenness,0.1,403,2547,1954,200
betweenness,0.1,404,1709,1231,200
betweenness,0.1,405,1932,1390,200
betweenness,0.1,406,1977,1417,200
betweenness,0.1,407,1645,1299,200
betweenness,0.1,408,1945,1373,200
betweenness,0.1,409,2044,1594,200
betweenness,0.1,410,2108,1591,200
betweenness,0.1,411,1507,1185,200
betweenness,0.1,412,2423,1861,200
betweenness,0.1,413,1787,1272,200
betweenness,0.1,414,2376,1785,200
betweenness,0.1,415,2429,1830,200
betweenness,0.1,416,1743,1402,200
betweenness,0.1,417,2193,1544,200
betweenness,0.1,418,1969,1485,200
betweenness,0.1,419,1801,1309,200
betweenness,0.1,420,2882,1813,200
betweenness,0.1,421,2289,1799,200
betweenness,0.1,422,1805,1319,200
betweenness,0.1,423,2817,2017,200
betweenness,0.1,424,1236,1000,200
betweenness,0.1,425,1977,1436,200
betweenness,0.1,426,864,701,200
betweenness,0.1,427,2012,1617,200
betweenness,0.1,428,1805,1362,200
betweenness,0.1,429,1130,868,200
betweenness,0.1,430,2700,1501,200
betweenness,0.1,431,2243,1684,200
betweenness,0.1,432,1961,1417,200
betweenness,0.1,433,3010,1880,200
betweenness,0.1,434,2539,1964,200
betweenness,0.1,435,1192,848,200
betweenness,0.1,436,2565,1876,200
betweenness,0.1,437,2524,1623,200
betweenness,0.1,438,2439,1833,200
betweenness,0.1,439,1446,963,200
betweenness,0.1,440,1833,1262,200
betweenness,0.1,441,2440,1761,200
betweenness,0.1,442,2263,1581,200
betweenness,0.1,443,1833,1437,200
betweenness,0.1,444,1702,1251,200
betweenness,0.1,445,1370,1032,200
betweenness,0.1,446,2249,1687,200
betweenness,0.1,447,1779,1243,200
betweenness,0.1,448,2066,1481,200
betweenness,0.1,449,1967,1548,200
betweenness,0.1,450,1975,1432,200
betweenness,0.1,451,2511,1660,200
betweenness,0.1,452,1648,1317,200
betweenness,0.1,453,2391,1695,200
betweenness,0.1,454,2456,1446,200
betweenness,0.1,455,3154,2264,200
betweenness,0.1,456,1506,1135,200
betweenness,0.1,457,2293,1810,200
betweenness,0.1,458,1793,1313,200
betweenness,0.1,459,2011,1560,200
betweenness,0.1,460,2756,2118,200
betweenness,0.1,461,2504,1306,200
betweenness,0.1,462,1356,1018,200
betweenness,0.1,463,2705,1631,200
betweenness,0.1,464,1774,1381,200
betweenness,0.1,465,672,563,200
betweenness,0.1,466,2688,1972,200
betweenness,0.1,467,1787,1324,200
betweenness,0.1,468,1828,1406,200
betweenness,0.1,469,2512,1638,200
betweenness,0.1,470,1790,1440,200
betweenness,0.1,471,1869,1338,200
betweenness,0.1,472,1379,1054,200
betweenness,0.1,473,1979,1542,200
betweenness,0.1,474,2154,1542,200
betweenness,0.1,475,2253,1630,200
betweenness,0.1,476,1349,1043,200
betweenness,0.1,477,1698,1223,200
betweenness,0.1,478,1445,1073,200
betweenness,0.1,479,1880,1361,200
betweenness,0.1,480,1697,1212,200
betweenness,0.1,481,1439,1038,200
betweenness,0.1,482,2427,1843,200
betweenness,0.1,483,1340,960,200
betweenness,0.1,484,1784,1220,200
betweenness,0.1,485,1801,1306,200
betweenness,0.1,486,1802,1323,200
betweenness,0.1,487,2074,1638,200
betweenness,0.1,488,1824,1329,200
betweenness,0.1,489,2531,1818,200
betweenness,0.1,490,1790,1305,200
betweenness,0.1,491,1216,933,200
betweenness,0.1,492,1773,1300,200
betweenness,0.1,493,1704,1228,200
betweenness,0.1,494,1517,999,200
betweenness,0.1,495,1794,1314,200
betweenness,0.1,496,2105,1608,200
betweenness,0.1,497,1696,1213,200
betweenness,0.1,498,2066,1497,200
betweenness,0.1,499,2896,2045,200
betweenness,0.15,0,1995,1194,200
betweenness,0.15,1,2012,1078,200
betweenness,0.15,2,1508,949,200
betweenness,0.15,3,2084,1524,200
betweenness,0.15,4,871,576,200
betweenness,0.15,5,1996,1402,200
betweenness,0.15,6,2669,1929,200
betweenness,0.15,7,2060,1626,200
betweenness,0.15,8,2078,1514,200
betweenness,0.15,9,1832,1402,200
betweenness,0.15,10,2223,1680,200
betweenness,0.15,11,1939,1424,200
betweenness,0.15,12,1885,1441,200
betweenness,0.15,13,1551,1154,200
betweenness,0.15,14,2207,1252,200
betweenness,0.15,15,2056,1654,200
betweenness,0.15,16,1035,754,200
betweenness,0.15,17,2078,1688,200
betweenness,0.15,18,1153,764,200
betweenness,0.15,19,2761,2032,200
betweenness,0.15,20,2464,1906,200
betweenness,0.15,21,1625,1223,200
betweenness,0.15,22,1741,1379,200
betweenness,0.15,23,1398,1111,200
betweenness,0.15,24,2079,1648,200
betweenness,0.15,25,1496,1165,200
betweenness,0.15,26,2073,1683,200
betweenness,0.15,27,2071,1685,200
betweenness,0.15,28,1774,1180,200
betweenness,0.15,29,2206,1531,200
betweenness,0.15,30,1811,1365,200
betweenness,0.15,31,1306,852,200
betweenness,0.15,32,2529,1804,200
betweenness,0.15,33,1465,1202,200
betweenness,0.15,34,1512,1116,200
betweenness,0.15,35,2092,1505,200
betweenness,0.15,36,1396,1097,200
betweenness,0.15,37,2077,1586,200
betweenness,0.15,38,1637,1237,200
betweenness,0.15,39,2225,1660,200
betweenness,0.15,40,1251,988,200
betweenness,0.15,41,1520,1195,200
betweenness,0.15,42,1835,1417,200
betweenness,0.15,43,1710,1332,200
betweenness,0.15,44,2202,1618,200
betweenness,0.15,45,2786,2122,200
betweenness,0.15,46,2213,1622,200
betweenness,0.15,47,1520,1114,200
betweenness,0.15,48,455,363,200
betweenness,0.15,49,2063,1618,200
betweenness,0.15,50,1733,1314,200
betweenness,0.15,51,2530,1813,200
betweenness,0.15,52,1130,856,200
betweenness,0.15,53,1415,1153,200
betweenness,0.15,54,1774,1336,200
betweenness,0.15,55,2079,1452,200
betweenness,0.15,56,1856,1293,200
betweenness,0.15,57,1934,1278,200
betweenness,0.15,58,1559,903,200
betweenness,0.15,59,2516,2005,200
betweenness,0.15,60,1268,1039,200
betweenness,0.15,61,2351,1675,200
betweenness,0.15,62,2102,1512,200
betweenness,0.15,63,2083,1735,200
betweenness,0.15,64,1420,1084,200
betweenness,0.15,65,725,424,200
betweenness,0.15,66,2074,1680,200
betweenness,0.15,67,698,569,200
betweenness,0.15,68,2561,1898,200
betweenness,0.15,69,1517,1092,200
betweenness,0.15,70,2204,1772,200
betweenness,0.15,71,1932,1471,200
betweenness,0.15,72,1940,1346,200
betweenness,0.15,73,1915,1519,200
betweenness,0.15,74,1893,1318,200
betweenness,0.15,75,1286,989,200
betweenness,0.15,76,1267,868,200
betweenness,0.15,77,1300,1040,200
betweenness,0.15,78,2087,1533,200
betweenness,0.15,79,1583,1205,200
betweenness,0.15,80,2063,1658,200
betweenness,0.15,81,2203,1743,200
betweenness,0.15,82,1515,1031,200
betweenness,0.15,83,1829,1431,200
betweenness,0.15,84,1961,1554,200
betweenness,0.15,85,1784,1371,200
betweenness,0.15,86,1727,1324,200
betweenness,0.15,87,2081,1490,200
betweenness,0.15,88,1852,1294,200
betweenness,0.15,89,1728,1344,200
betweenness,0.15,90,1037,788,200
betweenness,0.15,91,2509,1945,200
betweenness,0.15,92,1196,774,200
betweenness,0.15,93,2528,1699,200
betweenness,0.15,94,1741,1299,200
betweenness,0.15,95,2526,1894,200
betweenness,0.15,96,1710,1306,200
betweenness,0.15,97,2074,1071,200
betweenness,0.15,98,1644,1190,200
betweenness,0.15,99,1661,1249,200
betweenness,0.15,100,1650,1204,200
betweenness,0.15,101,1463,1055,200
betweenness,0.15,102,1433,1073,200
betweenness,0.15,103,1389,1138,200
betweenness,0.15,104,1509,1078,200
betweenness,0.15,105,2215,1741,200
betweenness,0.15,106,2526,1920,200
betweenness,0.15,107,2206,1736,200
betweenness,0.15,108,1264,1025,200
betweenness,0.15,109,1272,1037,200
betweenness,0.15,110,1800,1256,200
betweenness,0.15,111,2200,1526,200
betweenness,0.15,112,1653,1333,200
betweenness,0.15,113,1191,840,200
betweenness,0.15,114,1378,1121,200
betweenness,0.15,115,2202,1425,200
betweenness,0.15,116,2520,1980,200
betweenness,0.15,117,2120,1557,200
betweenness,0.15,118,1525,1087,200
betweenness,0.15,119,1940,1460,200
betweenness,0.15,120,1870,1437,200
betweenness,0.15,121,1143,798,200
betweenness,0.15,122,1380,1106,200
betweenness,0.15,123,1651,1173,200
betweenness,0.15,124,1157,695,200
betweenness,0.15,125,2226,1700,200
betweenness,0.15,126,2667,1953,200
betweenness,0.15,127,1698,1233,200
betweenness,0.15,128,1777,1187,200
betweenness,0.15,129,1618,1099,200
betweenness,0.15,130,1036,818,200
betweenness,0.15,131,2049,1601,200
betweenness,0.15,132,1296,936,200
betweenness,0.15,133,1727,1297,200
betweenness,0.15,134,1380,1132,200
betweenness,0.15,135,1318,925,200
betweenness,0.15,136,1833,1408,200
betweenness,0.15,137,1634,1249,200
betweenness,0.15,138,1384,1037,200
betweenness,0.15,139,2528,1969,200
betweenness,0.15,140,1404,1030,200
betweenness,0.15,141,1285,1004,200
betweenness,0.15,142,2457,1322,200
betweenness,0.15,143,1531,1140,200
betweenness,0.15,144,1947,1459,200
betweenness,0.15,145,2225,1664,200
betweenness,0.15,146,729,538,200
betweenness,0.15,147,2646,1938,200
betweenness,0.15,148,1628,1304,200
betweenness,0.15,149,1696,1258,200
betweenness,0.15,150,1990,1543,200
betweenness,0.15,151,2080,1607,200
betweenness,0.15,152,1288,870,200
betweenness,0.15,153,1854,1237,200
betweenness,0.15,154,1060,774,200
betweenness,0.15,155,2219,1612,200
betweenness,0.15,156,2212,1750,200
betweenness,0.15,157,1965,1479,200
betweenness,0.15,158,1331,946,200
betweenness,0.15,159,2173,1622,200
betweenness,0.15,160,1744,1036,200
betweenness,0.15,161,782,632,200
betweenness,0.15,162,1753,1321,200
betweenness,0.15,163,2073,1694,200
betweenness,0.15,164,2073,1628,200
betweenness,0.15,165,1845,1269,200
betweenness,0.15,166,1935,1463,200
betweenness,0.15,167,2066,1661,200
betweenness,0.15,168,1403,1040,200
betweenness,0.15,169,1142,835,200
betweenness,0.15,170,1981,1516,200
betweenness,0.15,171,2198,1535,200
betweenness,0.15,172,1769,1355,200
betweenness,0.15,173,1941,1454,200
betweenness,0.15,174,1645,1233,200
betweenness,0.15,175,2324,1800,200
betweenness,0.15,176,1889,1419,200
betweenness,0.15,177,2093,1575,200
betweenness,0.15,178,832,662,200
betweenness,0.15,179,2080,1662,200
betweenness,0.15,180,2078,1599,200
betweenness,0.15,181,1945,1469,200
betweenness,0.15,182,1189,816,200
betweenness,0.15,183,2515,1888,200
betweenness,0.15,184,2529,1826,200
betweenness,0.15,185,2078,1566,200
betweenness,0.15,186,2334,1537,200
betweenness,0.15,187,1628,1229,200
betweenness,0.15,188,2042,1542,200
betweenness,0.15,189,1633,1121,200
betweenness,0.15,190,2196,1778,200
betweenness,0.15,191,2082,1674,200
betweenness,0.15,192,1765,1354,200
betweenness,0.15,193,2078,1257,200
betweenness,0.15,194,1449,1137,200
betweenness,0.15,195,1765,1327,200
betweenness,0.15,196,2335,1597,200
betweenness,0.15,197,1534,1125,200
betweenness,0.15,198,1984,1242,200
betweenness,0.15,199,1964,1214,200
betweenness,0.15,200,1652,1219,200
betweenness,0.15,201,2093,1546,200
betweenness,0.15,202,2325,1701,200
betweenness,0.15,203,2496,1953,200
betweenness,0.15,204,2225,1701,200
betweenness,0.15,205,1661,1211,200
betweenness,0.15,206,2344,1754,200
betweenness,0.15,207,855,661,200
betweenness,0.15,208,2251,1666,200
betweenness,0.15,209,1505,1087,200
betweenness,0.15,210,1870,1403,200
betweenness,0.15,211,2072,1606,200
betweenness,0.15,212,1620,1263,200
betweenness,0.15,213,1828,1420,200
betweenness,0.15,214,1095,757,200
betweenness,0.15,215,1570,1199,200
betweenness,0.15,216,1410,1148,200
betweenness,0.15,217,1999,1483,200
betweenness,0.15,218,1537,1186,200
betweenness,0.15,219,1764,1342,200
betweenness,0.15,220,1416,980,200
betweenness,0.15,221,2792,2048,200
betweenness,0.15,222,2610,1682,200
betweenness,0.15,223,1618,1235,200
betweenness,0.15,224,1982,1507,200
betweenness,0.15,225,1622,1184,200
betweenness,0.15,226,1246,1003,200
betweenness,0.15,227,1555,1242,200
betweenness,0.15,228,1922,1470,200
betweenness,0.15,229,1926,1499,200
betweenness,0.15,230,954,707,200
betweenness,0.15,231,1493,1185,200
betweenness,0.15,232,1313,1042,200
betweenness,0.15,233,1569,989,200
betweenness,0.15,234,2528,1762,200
betweenness,0.15,235,2085,1383,200
betweenness,0.15,236,2060,1662,200
betweenness,0.15,237,2072,1630,200
betweenness,0.15,238,1954,1488,200
betweenness,0.15,239,1297,1067,200
betweenness,0.15,240,1848,1467,200
betweenness,0.15,241,2208,1667,200
betweenness,0.15,242,829,667,200
betweenness,0.15,243,1403,1048,200
betweenness,0.15,244,1981,1453,200
betweenness,0.15,245,1382,959,200
betweenness,0.15,246,2090,1630,200
betweenness,0.15,247,1740,1336,200
betweenness,0.15,248,1890,1369,200
betweenness,0.15,249,1378,1110,200
betweenness,0.15,250,1937,1492,200
betweenness,0.15,251,1534,1043,200
betweenness,0.15,252,1616,1277,200
betweenness,0.15,253,2091,1550,200
betweenness,0.15,254,2674,2004,200
betweenness,0.15,255,2097,1408,200
betweenness,0.15,256,2180,1683,200
betweenness,0.15,257,1282,917,200
betweenness,0.15,258,2198,1353,200
betweenness,0.15,259,951,751,200
betweenness,0.15,260,1825,1441,200
betweenness,0.15,261,1439,1081,200
betweenness,0.15,262,1969,1412,200
betweenness,0.15,263,1847,1311,200
betweenness,0.15,264,2297,1665,200
betweenness,0.15,265,1673,1350,200
betweenness,0.15,266,1866,1273,200
betweenness,0.15,267,863,616,200
betweenness,0.15,268,2055,1674,200
betweenness,0.15,269,1288,952,200
betweenness,0.15,270,2093,1485,200
betweenness,0.15,271,2083,1597,200
betweenness,0.15,272,1428,907,200
betweenness,0.15,273,1290,937,200
betweenness,0.15,274,1382,1092,200
betweenness,0.15,275,1245,903,200
betweenness,0.15,276,1508,1104,200
betweenness,0.15,277,1712,1372,200
betweenness,0.15,278,2532,1972,200
betweenness,0.15,279,2095,1503,200
betweenness,0.15,280,1074,781,200
betweenness,0.15,281,2090,1391,200
betweenness,0.15,282,1912,1464,200
betweenness,0.15,283,2531,1941,200
betweenness,0.15,284,1659,1138,200
betweenness,0.15,285,1613,1257,200
betweenness,0.15,286,1736,1375,200
betweenness,0.15,287,2201,1521,200
